time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-16T20:41:48.570Z,38.274,-108.9263333,0.17,2.12,ml,10,84,0.04902,0.08,uu,uu60485927,2022-03-21T17:07:44.110Z,"28 km E of La Sal, Utah",earthquake,0.31,0.63,0.042,4,reviewed,uu,uu
2022-03-16T20:40:12.950Z,36.0286667,-117.7813333,2.17,1.25,ml,18,72,0.01348,0.09,ci,ci39969551,2022-03-16T20:51:04.749Z,"15km E of Coso Junction, CA",earthquake,0.14,0.14,0.172,10,reviewed,ci,ci
2022-03-16T20:28:34.620Z,35.9245,-117.665,3.08,0.74,ml,9,85,0.02619,0.08,ci,ci39969543,2022-03-16T20:42:16.932Z,"22km E of Little Lake, CA",earthquake,0.23,0.67,0.126,8,reviewed,ci,ci
2022-03-16T20:27:09.100Z,36.967,-121.6073333,3.11,0.67,md,14,68,0.02338,0.13,nc,nc73706511,2022-03-16T23:44:14.021Z,"6km SW of Gilroy, CA",earthquake,0.31,0.58,0.242,8,reviewed,nc,nc
2022-03-16T20:20:03.840Z,35.3588333,-120.6596667,6.13,1.02,md,12,171,0.04262,0.09,nc,nc73706501,2022-03-16T22:17:22.502Z,"6km SW of Santa Margarita, CA",earthquake,0.62,0.46,0.139,9,reviewed,nc,nc
2022-03-16T20:12:48.520Z,45.8665,-119.3385,-0.33,1.82,ml,11,237,0.3188,0.17,uw,uw61822781,2022-03-16T22:54:44.420Z,"4 km NW of Hermiston, Oregon",explosion,0.74,31.61,0.1360320704631086,10,reviewed,uw,uw
2022-03-16T20:02:37.710Z,38.8504982,-122.8000031,1.41,0.86,md,10,86,0.004893,0.02,nc,nc73706496,2022-03-16T20:59:18.989Z,"7km WNW of Cobb, CA",earthquake,0.32,0.79,,1,automatic,nc,nc
2022-03-16T20:00:11.590Z,39.4171667,-110.3015,-2.81,1.48,md,6,199,0.01955,0.09,uu,uu60485902,2022-03-16T21:16:30.120Z,"16 km SSE of Sunnyside, Utah",earthquake,1.37,2.9,0.208,6,reviewed,uu,uu
2022-03-16T19:56:55.570Z,39.4161667,-110.3043333,-2.5,1.49,md,8,198,0.01793,0.14,uu,uu60485897,2022-03-16T20:08:12.090Z,"16 km SSE of Sunnyside, Utah",earthquake,0.52,1.26,0.239,7,reviewed,uu,uu
2022-03-16T19:55:05.091Z,0.9134,98.376,66.42,4.2,mb,,194,0.889,1.29,us,us6000h56z,2022-03-18T20:05:49.040Z,"101 km SSW of Sibolga, Indonesia",earthquake,7.7,8.3,0.103,26,reviewed,us,us
2022-03-16T19:54:15.530Z,51.7871666666667,-178.900166666667,4.79,0.83,ml,4,312,,0.06,av,av91514456,2022-03-18T22:00:48.480Z,"156 km W of Adak, Alaska",earthquake,0.52,0.63,0.260743658732795,4,reviewed,av,av
2022-03-16T19:51:12.073Z,60.5817,-151.7504,90.9,1.4,ml,,,,1.04,ak,ak0223gcx7zb,2022-03-16T20:15:36.468Z,"23 km W of Salamatof, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-16T19:45:05.620Z,33.0513333,-116.2113333,7.65,1.26,ml,43,70,0.1103,0.2,ci,ci39969527,2022-03-16T20:41:36.360Z,"13km SW of Ocotillo Wells, CA",earthquake,0.21,0.67,0.189,21,reviewed,ci,ci
2022-03-16T19:30:13.176Z,60.0607,-153.2623,130.2,3.1,ml,,,,0.69,ak,ak0223gcspw7,2022-03-18T19:46:45.040Z,"56 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-16T18:58:50.201Z,-21.5159,-178.1799,435,4.5,mb,,114,5.164,0.88,us,us6000h56l,2022-03-18T19:40:25.040Z,"Fiji region",earthquake,14.2,6.6,0.045,147,reviewed,us,us
2022-03-16T18:49:52.861Z,63.3495,-145.4193,1.9,1.5,ml,,,,0.55,ak,ak0223gcbg3a,2022-03-16T19:13:47.583Z,"30 km NNE of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-16T18:31:57.650Z,17.9545,-67.0131666666667,10.75,1.28,md,5,217,,0.05,pr,pr71340463,2022-03-16T22:23:08.220Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.58,0.69,0.0540240769589668,5,reviewed,pr,pr
2022-03-16T18:27:18.360Z,35.991,-117.8725,3.44,0.6,ml,13,87,0.02213,0.09,ci,ci39969463,2022-03-16T20:43:25.256Z,"7km NNE of Little Lake, CA",earthquake,0.18,0.29,0.29,5,reviewed,ci,ci
2022-03-16T18:27:02.390Z,35.748,-117.6285,9.44,0.17,ml,5,200,0.07214,0.1,ci,ci37403348,2022-03-16T20:47:14.843Z,"15km NNE of Ridgecrest, CA",earthquake,1.76,0.99,0.063,2,reviewed,ci,ci
2022-03-16T18:25:25.970Z,19.2089996337891,-155.412506103516,34.4500007629395,1.94000006,md,34,155,,0.109999999,hv,hv72952467,2022-03-16T18:28:37.240Z,"6 km E of Pāhala, Hawaii",earthquake,0.53,0.620000005,0.379999995,5,automatic,hv,hv
2022-03-16T18:23:38.610Z,18.011,-66.9868333333333,6.84,1.75,md,3,201,,0.04,pr,pr71340453,2022-03-16T18:36:19.310Z,"5 km SW of Liborio Negron Torres, Puerto Rico",earthquake,1.65,1.97,0.073432744774718,2,reviewed,pr,pr
2022-03-16T18:21:59.520Z,19.3221666666667,-155.138833333333,5.03,2.37,ml,42,113,,0.12,hv,hv72952462,2022-03-16T19:38:39.770Z,"15 km S of Fern Forest, Hawaii",earthquake,0.26,0.6,0.109377572409019,27,reviewed,hv,hv
2022-03-16T18:21:40.130Z,34.0458333,-117.236,5.47,1.11,ml,34,69,0.07657,0.17,ci,ci39969455,2022-03-16T20:15:56.646Z,"2km E of Loma Linda, CA",earthquake,0.24,0.51,0.168,22,reviewed,ci,ci
2022-03-16T18:05:50.520Z,19.1673336029053,-155.472671508789,35.060001373291,2.2,ml,44,83,,0.119999997,hv,hv72952447,2022-03-16T18:11:21.980Z,"3 km S of Pāhala, Hawaii",earthquake,0.62,0.800000012,4.18,8,automatic,hv,hv
2022-03-16T18:05:47.658Z,37.6998,141.8098,52.16,4.2,mb,,160,3.101,1.05,us,us6000h56g,2022-03-16T21:41:46.040Z,"75 km ENE of Namie, Japan",earthquake,8.6,5.9,0.106,25,reviewed,us,us
2022-03-16T18:05:46.086Z,62.961,-149.2116,70.7,1.8,ml,,,,0.73,ak,ak0223gc202i,2022-03-16T18:15:33.861Z,"49 km SSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-16T18:02:22.131Z,61.0867,-150.0022,38.8,1.5,ml,,,,0.95,ak,ak0223gc1b2d,2022-03-16T18:15:23.869Z,"15 km SSW of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-16T17:51:02.390Z,35.6375,-117.4201667,6.88,2.49,ml,33,68,0.06134,0.13,ci,ci39969439,2022-03-16T21:25:30.040Z,"14km S of Searles Valley, CA",earthquake,0.15,0.38,0.132,61,reviewed,ci,ci
2022-03-16T17:40:39.050Z,17.9736666666667,-66.9491666666667,6.39,2.06,md,4,180,,0.07,pr,pr71340448,2022-03-16T17:51:50.140Z,"3 km WSW of Fuig, Puerto Rico",earthquake,1.41,0.96,0.0947762253014179,4,reviewed,pr,pr
2022-03-16T17:30:29.090Z,19.2218341827393,-155.411499023438,35.560001373291,2.24,ml,40,145,,0.150000006,hv,hv72952422,2022-03-16T17:35:59.100Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.6,0.819999993,3.81,4,automatic,hv,hv
2022-03-16T17:29:47.330Z,19.2164993286133,-155.411499023438,36.4900016784668,2.34,ml,42,144,,0.119999997,hv,hv72952417,2022-03-16T17:35:17.420Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.57,0.75,0.2,3,automatic,hv,hv
2022-03-16T17:28:51.492Z,37.8352,141.8986,55.42,4.4,mb,,139,3.02,0.62,us,usd000h1vm,2022-03-16T18:02:16.040Z,"83 km SE of Ishinomaki, Japan",earthquake,8.7,8.2,0.11,24,reviewed,us,us
2022-03-16T17:19:10.730Z,44.295,-115.1573333,6.24,1.87,ml,10,107,0.808,0.24,mb,mb80540669,2022-03-16T18:14:06.520Z,"19 km WNW of Stanley, Idaho",earthquake,0.54,1.7,0.179,9,reviewed,mb,mb
2022-03-16T17:17:39.431Z,37.7793,141.9891,56.92,4.6,mb,,155,3.09,1.04,us,usd000h1ve,2022-03-16T17:50:32.040Z,"93 km SE of Ishinomaki, Japan",earthquake,10.9,9.6,0.123,20,reviewed,us,us
2022-03-16T17:05:50.608Z,37.8388,141.7205,55.57,4.4,mb,,141,2.99,0.64,us,us6000h54l,2022-03-16T20:51:13.040Z,"73 km SSE of Ishinomaki, Japan",earthquake,9.4,8.3,0.114,22,reviewed,us,us
2022-03-16T17:05:10.520Z,33.05,-116.2131667,6.21,2.44,ml,79,37,0.112,0.2,ci,ci39969415,2022-03-16T18:23:32.650Z,"13km SW of Ocotillo Wells, CA",earthquake,0.14,0.74,0.108,85,reviewed,ci,ci
2022-03-16T17:02:51.880Z,17.9711666666667,-66.8646666666667,11.29,2.25,md,9,197,,0.09,pr,pr71340443,2022-03-16T17:12:33.570Z,"2 km ESE of Maria Antonia, Puerto Rico",earthquake,0.51,0.41,0.0633090900193587,4,reviewed,pr,pr
2022-03-16T17:02:14.050Z,38.8074989,-122.7718353,1.32,0.96,md,10,81,0.008994,0.02,nc,nc73706451,2022-03-16T17:19:13.290Z,"4km NNW of The Geysers, CA",earthquake,0.32,0.75,0.6,2,automatic,nc,nc
2022-03-16T17:00:48.280Z,34.3845,-96.828,0,1.6,ml,34,161,0.3554302525,0.48,ok,ok2022fgmx,2022-03-17T15:35:06.947Z,"2 km S of Mill Creek, Oklahoma",quarry blast,,0.8,0.21,7,reviewed,ok,ok
2022-03-16T16:57:29.030Z,51.7875,-178.8895,4.59,0.5,ml,4,303,,0.05,av,av91514376,2022-03-19T20:13:04.970Z,"155 km W of Adak, Alaska",earthquake,0.57,0.61,0.333771726911686,4,reviewed,av,av
2022-03-16T16:46:53.870Z,39.4096667,-110.2776667,-3.42,1.61,md,6,207,0.03947,0.19,uu,uu60485877,2022-03-16T17:02:31.730Z,"18 km SSE of Sunnyside, Utah",earthquake,2.52,4.83,0.26,6,reviewed,uu,uu
2022-03-16T16:17:20.900Z,46.30016666666667,-122.23933333333333,8.21,0.33,ml,13,207,0.01793,0.18,uw,uw61822741,2022-03-16T23:27:23.160Z,"28 km S of Morton, Washington",earthquake,0.48,0.68,0.06907380183861361,5,reviewed,uw,uw
2022-03-16T16:14:28.547Z,37.8819,141.9759,53.72,4.4,mb,,117,2.988,0.9,us,us6000h53m,2022-03-16T22:10:21.602Z,"83 km SE of Ishinomaki, Japan",earthquake,7.4,6.7,0.082,43,reviewed,us,us
2022-03-16T16:09:12.400Z,53.3475,-168.190166666667,-0.93,0.82,ml,5,302,,0.13,av,av91051723,2022-03-17T21:56:35.280Z,"63 km NE of Nikolski, Alaska",earthquake,0.74,0.68,0.245336933526849,5,reviewed,av,av
2022-03-16T16:08:00.940Z,19.2473335266113,-155.38932800293,33.2999992370605,2.39,ml,48,136,,0.129999995,hv,hv72952332,2022-03-16T21:48:25.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.53,0.800000012,3.15,8,automatic,hv,hv
2022-03-16T16:06:28.500Z,38.8208351,-122.8001633,2.99,0.85,md,18,51,0.008153,0.01,nc,nc73706446,2022-03-16T18:06:13.597Z,"6km NW of The Geysers, CA",earthquake,0.28,0.49,0.04,3,automatic,nc,nc
2022-03-16T15:59:27.340Z,33.3048333,-116.2803333,7.63,1.02,ml,32,75,0.06239,0.14,ci,ci39969383,2022-03-16T17:02:51.510Z,"10km ENE of Borrego Springs, CA",earthquake,0.24,0.35,0.114,17,reviewed,ci,ci
2022-03-16T15:52:31.148Z,37.853,141.8271,67.18,5.5,mb,,48,2.991,1.13,us,us6000h53e,2022-03-17T15:59:20.629Z,"77 km SE of Ishinomaki, Japan",earthquake,6.6,6.1,0.022,715,reviewed,us,us
2022-03-16T15:32:19.900Z,38.8208351,-122.8000031,2.88,1.15,md,32,31,0.008272,0.02,nc,nc73706436,2022-03-16T17:39:15.434Z,"6km NW of The Geysers, CA",earthquake,0.19,0.37,0.13,6,automatic,nc,nc
2022-03-16T15:29:40.020Z,36.278,-97.50216667,7.95,2.79,ml,94,27,0,0.19,ok,ok2022fgjx,2022-03-19T04:38:43.520Z,"4 km W of Lucien, Oklahoma",earthquake,,0.4,0.24,37,reviewed,ok,ok
2022-03-16T15:24:03.658Z,61.9601,-150.5588,49.9,2.1,ml,,,,0.57,ak,ak0223gadokt,2022-03-16T15:43:40.539Z,"36 km NW of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-16T15:21:28.560Z,17.9713333333333,-67.1148333333333,6.02,1.59,md,4,276,,0.17,pr,pr71340483,2022-03-17T01:07:05.920Z,"7 km W of La Parguera, Puerto Rico",earthquake,0.96,1.05,0.198626205817918,3,reviewed,pr,pr
2022-03-16T15:18:53.180Z,38.7785,-122.7151667,2.27,0.11,md,14,53,0.01018,0.03,nc,nc73706431,2022-03-16T19:57:14.293Z,"2km W of Anderson Springs, CA",earthquake,0.35,0.59,0.171,3,reviewed,nc,nc
2022-03-16T15:08:37.680Z,44.2783333,-115.2021667,11.24,2.26,ml,11,84,0.842,0.23,mb,mb80540654,2022-03-16T17:47:06.310Z,"22 km WNW of Stanley, Idaho",earthquake,0.65,1.49,0.238,6,reviewed,mb,mb
2022-03-16T15:07:49.712Z,-19.6673,-71.1626,31.25,4.3,mb,,177,1.141,0.61,us,us6000h52u,2022-03-16T21:31:37.119Z,"122 km WNW of Iquique, Chile",earthquake,4.4,9.8,0.265,4,reviewed,us,us
2022-03-16T14:59:06.160Z,38.8416672,-122.8018341,2.44,0.71,md,9,183,0.009545,0.02,nc,nc73706421,2022-03-16T16:47:18.204Z,"7km WNW of Cobb, CA",earthquake,0.53,0.62,0.14,2,automatic,nc,nc
2022-03-16T14:55:15.090Z,19.1966667175293,-155.474838256836,32.2000007629395,1.77999997,md,41,89,,0.109999999,hv,hv72952252,2022-03-16T14:58:40.300Z,"0 km SSE of Pāhala, Hawaii",earthquake,0.49,0.889999986,0.589999974,8,automatic,hv,hv
2022-03-16T14:40:32.220Z,48.75083333333333,-121.83566666666667,30.96,0.9500000000000001,md,12,98,0.05478,0.34,uw,uw61822721,2022-03-16T17:29:19.620Z,"17 km SSE of Glacier, Washington",earthquake,1.05,1.36,0.17554066509890998,7,reviewed,uw,uw
2022-03-16T14:40:18.580Z,38.7985001,-122.7921677,2.75,0.92,md,23,59,0.006266,0.04,nc,nc73706406,2022-03-16T16:21:12.921Z,"4km NW of The Geysers, CA",earthquake,0.25,0.47,0.21,4,automatic,nc,nc
2022-03-16T14:36:33.264Z,37.7015,141.587,63.07,7.3,mww,,29,2.937,1,us,us6000h519,2022-03-22T07:06:23.930Z,"57 km ENE of Namie, Japan",earthquake,6.8,4.9,0.054,33,reviewed,us,us
2022-03-16T14:34:26.629Z,37.689,141.6575,48.13,6,mwb,,51,2.984,0.56,us,us6000h518,2022-03-19T05:31:51.064Z,"62 km ENE of Namie, Japan",earthquake,7.5,3.8,0.046,46,reviewed,us,us
2022-03-16T14:17:50.594Z,37.1039,-115.3162,4.6,2.3,ml,30,82.38,0.369,0.1787,nn,nn00835416,2022-03-17T02:38:32.595Z,"31 km SSW of Alamo, Nevada",earthquake,,2.8,0.4,19,reviewed,nn,nn
2022-03-16T14:13:07.790Z,64.815,-147.4234,15.8,0.7,ml,,,,0.82,ak,ak0223g9pwex,2022-03-16T14:25:45.291Z,"5 km ENE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-16T14:12:18.660Z,61.846,-143.724,0.69,0.38,ml,5,282,,0.17,av,av91051938,2022-03-19T20:35:33.690Z,"52 km NE of Chitina, Alaska",earthquake,1.26,1.44,0.275116150954153,5,reviewed,av,av
2022-03-16T14:10:09.772Z,65.7385,-151.7505,0,1.9,ml,,,,0.86,ak,ak0223g9p9f6,2022-03-16T14:22:20.970Z,"65 km NNE of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-16T14:05:03.270Z,52.0035,178.354166666667,5.92,1.28,ml,4,349,,0.11,av,av91051943,2022-03-19T20:38:54.710Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.24,2.66,0.222470185299832,4,reviewed,av,av
2022-03-16T13:59:47.386Z,60.4486,-148.9336,15.1,1.9,ml,,,,0.86,ak,ak0223g9eesy,2022-03-16T14:04:14.766Z,"24 km E of Crown Point, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-16T13:50:17.027Z,36.796,-115.9275,8.4,0.2,ml,15,222.14,0.013,0.118,nn,nn00835457,2022-03-17T02:38:40.003Z,"34 km NW of Indian Springs, Nevada",earthquake,,1.1,0.22,8,reviewed,nn,nn
2022-03-16T13:37:15.532Z,36.6321,-115.9858,0,0,ml,5,289.84,0.097,0.0705,nn,nn00835456,2022-03-17T02:38:38.725Z,"29 km WNW of Indian Springs, Nevada",earthquake,,0,0.19,2,reviewed,nn,nn
2022-03-16T13:35:23.371Z,35.6824,75.0378,9.05,5.1,mww,,48,2.496,0.7,us,us6000h50x,2022-03-17T21:26:52.800Z,"68 km NW of Skardu, Pakistan",earthquake,7.9,3.9,0.11,8,reviewed,us,us
2022-03-16T13:14:14.220Z,38.8363333,-122.8065,0.21,0.14,md,23,53,0.01279,0.02,nc,nc73706401,2022-03-16T18:48:11.874Z,"7km WNW of Cobb, CA",earthquake,0.13,0.42,0.157,3,reviewed,nc,nc
2022-03-16T13:09:10.966Z,62.3399,-149.5848,53.3,1.6,ml,,,,0.51,ak,ak0223g93m6w,2022-03-16T13:39:16.102Z,"24 km NE of Susitna North, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-16T13:03:30.010Z,35.9668333,-120.5203333,10.02,1.12,md,30,60,0.02715,0.06,nc,nc73706396,2022-03-16T20:44:15.895Z,"11km NW of Parkfield, CA",earthquake,0.32,0.25,0.246,17,reviewed,nc,nc
2022-03-16T13:01:00.200Z,36.094,-120.664,6.24,0.98,md,23,131,0.06041,0.07,nc,nc73706391,2022-03-16T19:46:12.227Z,"23km ENE of San Ardo, CA",earthquake,0.36,0.52,0.14,13,reviewed,nc,nc
2022-03-16T12:52:54.590Z,37.6131667,-122.4898333,8,1.31,md,22,144,0.02678,0.07,nc,nc73706386,2022-03-16T20:18:13.726Z,"0km WSW of Pacifica, CA",earthquake,0.26,0.2,0.091,18,reviewed,nc,nc
2022-03-16T12:50:08.490Z,38.7874985,-122.7565002,2.58,0.21,md,8,78,0.01825,0.02,nc,nc73706376,2022-03-16T14:35:17.246Z,"1km N of The Geysers, CA",earthquake,0.58,1.68,0.16,2,automatic,nc,nc
2022-03-16T12:47:31.850Z,19.2101669311523,-155.43049621582,33.7299995422363,1.76999998,md,41,139,,0.100000001,hv,hv72952137,2022-03-16T12:50:50.110Z,"5 km E of Pāhala, Hawaii",earthquake,0.52,0.620000005,1.63999999,6,automatic,hv,hv
2022-03-16T12:47:22.975Z,37.1418,-116.2186,5.4,0,ml,10,148.97,0.087,0.128,nn,nn00835455,2022-03-17T02:38:37.650Z,"54 km ENE of Beatty, Nevada",earthquake,,3.4,0.86,5,reviewed,nn,nn
2022-03-16T12:33:26.510Z,38.8248329,-122.8521652,2.3,0.37,md,12,64,0.01893,0.01,nc,nc73706371,2022-03-16T12:51:13.558Z,"10km WNW of The Geysers, CA",earthquake,0.28,1.18,,1,automatic,nc,nc
2022-03-16T12:28:14.440Z,19.2016658782959,-155.394836425781,32.7799987792969,1.83000004,md,37,172,,0.109999999,hv,hv72952107,2022-03-16T12:31:19.890Z,"8 km E of Pāhala, Hawaii",earthquake,0.68,0.589999974,1.83000004,4,automatic,hv,hv
2022-03-16T12:14:06.543Z,38.6633,-119.6146,7.9,0.9,ml,6,119.28,0.107,0.0812,nn,nn00835480,2022-03-17T02:39:00.206Z,"7 km WSW of Topaz Lake, Nevada",earthquake,,4,0.55,3,reviewed,nn,nn
2022-03-16T12:02:59.784Z,31.945,66.8343,10,4.1,mb,,117,3.182,1.03,us,us6000h50p,2022-03-17T03:18:07.040Z,"19 km SSW of Qalāt, Afghanistan",earthquake,9.6,1.9,0.135,15,reviewed,us,us
2022-03-16T11:51:17.860Z,19.1844997406006,-155.489669799805,33.3400001525879,2.26999998,md,50,73,,0.109999999,hv,hv72952072,2022-03-16T11:56:48.710Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.45,0.689999998,0.289999992,21,automatic,hv,hv
2022-03-16T11:39:28.452Z,36.6358,-116.1653,1.9,0,ml,4,295.94,0.053,0.0719,nn,nn00835454,2022-03-17T02:38:36.605Z,"44 km W of Indian Springs, Nevada",earthquake,,23.9,0.07,3,reviewed,nn,nn
2022-03-16T11:33:21.030Z,36.032,-117.7738333,2.08,0.82,ml,17,93,0.009706,0.08,ci,ci39969255,2022-03-16T16:02:39.829Z,"16km E of Coso Junction, CA",earthquake,0.1,0.1,0.123,9,reviewed,ci,ci
2022-03-16T11:18:57.475Z,60.8668,-150.6032,11.1,1.4,ml,,,,0.81,ak,ak0223g7ys0j,2022-03-16T11:22:17.675Z,"7 km SE of Point Possession, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-16T11:09:20.850Z,34.0445,-116.9255,15.35,1.03,ml,40,85,0.01312,0.16,ci,ci39969247,2022-03-16T16:13:32.249Z,"11km E of Yucaipa, CA",earthquake,0.19,0.51,0.163,20,reviewed,ci,ci
2022-03-16T10:59:47.686Z,61.6853,-146.6814,29.2,1.5,ml,,,,0.61,ak,ak0223g7m40f,2022-03-16T11:22:04.792Z,"34 km S of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-16T10:56:52.430Z,47.308,-122.02033333333334,21.96,1.33,ml,27,115,0.05016,0.15,uw,uw61822716,2022-03-16T21:49:26.481Z,"1 km W of Black Diamond, Washington",earthquake,0.4,0.66,0.08938136776708694,8,reviewed,uw,uw
2022-03-16T10:51:28.996Z,45.321,-68.7695,5,1.2,ml,,103,0.372,0.74,us,us6000h5b4,2022-03-20T21:42:34.040Z,"6 km SW of Seboeis, Maine",earthquake,1.1,1.9,0.148,6,reviewed,us,us
2022-03-16T10:50:11.460Z,35.9376667,-117.2205,5.09,1.07,ml,20,92,0.06909,0.14,ci,ci39969239,2022-03-16T15:58:34.170Z,"24km NE of Trona, CA",earthquake,0.21,0.47,0.019,5,reviewed,ci,ci
2022-03-16T10:48:10.386Z,40.0303,-119.5571,10.7,0.6,ml,3,270.17,0.223,0.0853,nn,nn00835479,2022-03-17T02:38:58.924Z,"9 km NNE of Sutcliffe, Nevada",earthquake,,13.5,0,1,reviewed,nn,nn
2022-03-16T10:46:14.466Z,-23.4521,-179.8516,523.49,4.7,mb,,66,6.007,0.77,us,us6000h50g,2022-03-16T11:02:07.040Z,"south of the Fiji Islands",earthquake,11.4,8.1,0.035,247,reviewed,us,us
2022-03-16T10:46:03.608Z,38.8775,-119.6498,0,0.8,ml,4,252.46,0.036,0.1017,nn,nn00835478,2022-03-17T02:38:58.004Z,"1 km NNW of Carter Springs, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2022-03-16T10:40:01.479Z,61.1625,-152.2153,10.5,0.7,ml,,,,0.08,ak,ak0223g7hxxp,2022-03-19T21:10:13.260Z,"59 km W of Tyonek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-16T10:37:41.200Z,38.8278333,-122.855,2.37,0.58,md,28,61,0.001491,0.03,nc,nc71127444,2022-03-16T19:24:13.101Z,"10km WNW of The Geysers, CA",earthquake,0.17,0.37,0.13,4,reviewed,nc,nc
2022-03-16T10:37:37.840Z,38.8545,-122.8036667,1.38,0.47,md,28,99,0.005107,0.05,nc,nc73706366,2022-03-16T19:03:13.974Z,"8km WNW of Cobb, CA",earthquake,0.16,0.23,0.342,5,reviewed,nc,nc
2022-03-16T10:34:40.019Z,64.8666,-149.3756,15.6,0.9,ml,,,,0.28,ak,ak0223g7gqj1,2022-03-16T10:48:42.905Z,"31 km S of Minto, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-16T10:32:02.955Z,38.0932,-118.7474,9.1,1.3,ml,13,210.61,0.248,0.1286,nn,nn00835477,2022-03-17T02:38:56.794Z,"35 km E of Mono City, California",earthquake,,1.9,0.09,3,reviewed,nn,nn
2022-03-16T10:23:21.554Z,59.9573,-152.9849,109.7,1.6,ml,,,,0.5,ak,ak0223g7ec7v,2022-03-16T10:38:12.705Z,"65 km ENE of Pedro Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-16T10:18:50.910Z,60.7927,-147.6931,13.8,1.9,ml,,,,0.88,ak,ak0223g7dbxx,2022-03-16T10:35:14.681Z,"54 km E of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-16T10:17:40.770Z,17.978,-67.0906666666667,9.81,2.56,md,11,219,,0.13,pr,pr71340418,2022-03-16T12:00:10.939Z,"4 km W of La Parguera, Puerto Rico",earthquake,0.83,0.5,0.152411086759108,5,reviewed,pr,pr
2022-03-16T10:15:57.360Z,34.0176667,-117.157,16.38,0.56,ml,13,189,0.1607,0.13,ci,ci37490933,2022-03-16T16:47:55.899Z,"5km SSE of Redlands, CA",earthquake,0.41,0.94,0.138,5,reviewed,ci,ci
2022-03-16T10:15:24.960Z,33.993,-117.165,14.88,1.25,ml,56,55,0.04596,0.15,ci,ci39969231,2022-03-16T16:31:25.406Z,"7km SSE of Redlands, CA",earthquake,0.15,0.29,0.159,21,reviewed,ci,ci
2022-03-16T10:13:38.140Z,33.9906667,-117.1686667,15,2.76,ml,135,21,0.04331,0.17,ci,ci39969223,2022-03-18T13:01:56.226Z,"7km S of Redlands, CA",earthquake,0.1,0.19,0.149,183,reviewed,ci,ci
2022-03-16T10:03:28.229Z,39.9851,-119.5796,12.4,0.5,ml,4,183.62,0.193,0.0586,nn,nn00835476,2022-03-17T02:38:55.112Z,"4 km NNE of Sutcliffe, Nevada",earthquake,,6.4,0.16,2,reviewed,nn,nn
2022-03-16T10:01:39.710Z,38.8294983,-122.8040009,1.86,0.85,md,7,105,0.007723,0.02,nc,nc73706356,2022-03-16T10:37:13.765Z,"7km W of Cobb, CA",earthquake,0.5,1.24,,1,automatic,nc,nc
2022-03-16T09:55:55.930Z,35.8093333,-121.5093333,8.35,2,md,52,206,0.3068,0.12,nc,nc73706351,2022-03-16T20:59:17.988Z,"24km SSE of Lopez Point, CA",earthquake,0.34,0.5,0.14,41,reviewed,nc,nc
2022-03-16T09:42:35.470Z,62.0446,-149.5455,19.8,2.3,ml,,,,0.7,ak,ak0223g6x0c0,2022-03-16T10:00:29.040Z,"20 km SE of Susitna North, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-16T09:39:04.738Z,61.2474,-150.2887,23.3,1.4,ml,,,,0.18,ak,ak0223g6wart,2022-03-16T09:52:48.641Z,"20 km SW of Point MacKenzie, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-16T09:36:17.250Z,38.836834,-122.8000031,1.97,0.85,md,8,105,0.007706,0.01,nc,nc73706346,2022-03-16T10:15:14.626Z,"7km WNW of Cobb, CA",earthquake,0.48,1.24,,1,automatic,nc,nc
2022-03-16T09:33:50.076Z,62.6226,-151.7612,96.7,1.1,ml,,,,0.3,ak,ak0223g6v3yy,2022-03-16T09:49:24.232Z,"53 km WNW of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
